time /s	I /mA	E /V
4.8600000E+00	-1.1106E-02	3.0663E-02
4.8700000E+00	2.3929E-03	1.4986E-01
4.8800000E+00	1.4595E-02	3.0874E-01
4.8900000E+00	8.3346E-03	2.9745E-01
4.9000000E+00	-7.2436E-03	1.3194E-01
4.9100000E+00	-1.1775E-02	3.2986E-02
4.9200000E+00	6.0924E-04	1.3326E-01
4.9300000E+00	1.3811E-02	3.0041E-01
4.9400000E+00	1.0328E-02	3.1378E-01
4.9500000E+00	-5.7637E-03	1.5659E-01
4.9600000E+00	-1.2190E-02	3.8349E-02
4.9700000E+00	-1.2540E-03	1.1721E-01
4.9800000E+00	1.2751E-02	2.8941E-01
4.9900000E+00	1.2188E-02	3.2743E-01
5.0000000E+00	-4.1711E-03	1.8190E-01
5.0100000E+00	-1.2362E-02	4.7014E-02
5.0200000E+00	-3.0758E-03	1.0293E-01
5.0300000E+00	1.1526E-02	2.7643E-01
5.0400000E+00	1.3762E-02	3.3807E-01
5.0500000E+00	-2.4370E-03	2.0754E-01
5.0600000E+00	-1.2247E-02	5.8670E-02
5.0700000E+00	-4.8839E-03	9.0255E-02
5.0800000E+00	1.0135E-02	2.6143E-01
5.0900000E+00	1.4962E-02	3.4606E-01
5.1000000E+00	-6.8066E-04	2.3255E-01
5.1100000E+00	-1.1902E-02	7.2999E-02
5.1200000E+00	-6.5987E-03	7.9958E-02
5.1300000E+00	8.6080E-03	2.4545E-01
5.1400000E+00	1.5728E-02	3.5071E-01
5.1500000E+00	1.2072E-03	2.5719E-01
5.1600000E+00	-1.1287E-02	8.9984E-02
5.1700000E+00	-8.1979E-03	7.1947E-02
5.1800000E+00	6.9687E-03	2.2813E-01
5.1900000E+00	1.6036E-02	3.5203E-01
5.2000000E+00	3.1775E-03	2.8051E-01
5.2100000E+00	-1.0451E-02	1.0930E-01
5.2200000E+00	-9.5560E-03	6.6989E-02
5.2300000E+00	5.2004E-03	2.1049E-01
5.2400000E+00	1.5978E-02	3.5073E-01
5.2500000E+00	5.2572E-03	3.0211E-01
5.2600000E+00	-9.3648E-03	1.3061E-01
5.2700000E+00	-1.0709E-02	6.4634E-02
5.2800000E+00	3.4303E-03	1.9285E-01
5.2900000E+00	1.5533E-02	3.4639E-01
5.3000000E+00	7.4398E-03	3.2210E-01
5.3100000E+00	-8.1147E-03	1.5361E-01
5.3200000E+00	-1.1545E-02	6.5308E-02
5.3300000E+00	1.5795E-03	1.7550E-01
5.3400000E+00	1.4737E-02	3.3905E-01
5.3500000E+00	9.6791E-03	3.3976E-01
